,article_link,headline,posted_at,is_sarcastic
835,https://www.newyorker.com/news/news-desk/the-new-old-politics-of-the-west-virginia-teachers-strike,The New Old Politics of the West Virginia Teachers’ Strike,02/03/2018,1
836,https://www.newyorker.com/news/news-desk/russia-and-iran-deepen-ties-to-challenge-trump-and-the-united-states,Russia and Iran Deepen Ties to Challenge Trump and the United States,02/03/2018,1
837,https://www.newyorker.com/news/news-desk/how-dhs-secretary-kirstjen-nielsen-became-one-of-president-trumps-fiercest-loyalists,How D.H.S. Secretary Kirstjen Nielsen Became One of President Trump’s Fiercest Loyalists,01/03/2018,1
838,https://www.newyorker.com/news/news-desk/hope-hicks-against-hope,Hope Against Hope,28/02/2018,1
839,https://www.newyorker.com/news/news-desk/surviving-school-desegregation-and-finding-hope-in-never-again,"Surviving School Desegregation, and Finding Hope in #NeverAgain",28/02/2018,1
840,https://www.newyorker.com/sports/sporting-scene/winter-olympics-last-look,Winter Olympics Last Look,27/02/2018,1
841,https://www.newyorker.com/news/news-desk/the-rise-of-the-worlds-new-emperors-with-americas-help,The Rise of the World’s New Emperors—with America’s Help,27/02/2018,1
842,https://www.newyorker.com/news/news-desk/an-open-letter-to-the-taliban,An Open Letter to the Taliban,27/02/2018,1
843,https://www.newyorker.com/news/news-desk/the-new-york-congressman-who-could-lead-an-impeachment-charge-against-trump,The New York Congressman Who Could Lead an Impeachment Charge Against Trump,26/02/2018,1
844,https://www.newyorker.com/news/news-desk/a-teacher-at-marjory-stoneman-douglas-returns-to-school,A Teacher at Marjory Stoneman Douglas Returns to School,23/02/2018,1
845,https://www.newyorker.com/news/news-desk/urgency-and-frustration-the-never-again-movement-gathers-momentum,Urgency and Frustration: The Never Again Movement Gathers Momentum,23/02/2018,1
846,https://www.newyorker.com/sports/sporting-scene/rival-russians-united-by-fate-in-the-womens-figure-skating-final-at-the-winter-olympics,"Rival Russians, United by Fate, in the Women’s Figure-Skating Final at the Winter Olympics",23/02/2018,1
847,https://www.newyorker.com/news/news-desk/how-colorado-gun-control-advocates-beat-the-nra,How Colorado Gun-Control Advocates Beat the N.R.A.,22/02/2018,1
848,https://www.newyorker.com/sports/sporting-scene/how-much-yelling-do-we-need-in-our-olympics-coverage,How Much Yelling Do We Need in Our Olympics Coverage?,22/02/2018,1
849,https://www.newyorker.com/news/news-desk/cnns-town-hall-on-guns-and-the-unmaking-of-marco-rubio,CNN’s Town Hall on Guns and the Unmaking of Marco Rubio,22/02/2018,1
850,https://www.newyorker.com/news/news-desk/the-lost-revival-of-billy-graham,How Billy Graham’s Movement Lost Its Way,21/02/2018,1
851,https://www.newyorker.com/sports/sporting-scene/the-authentic-emotion-of-lindsey-vonn-final-downhill-skiing-race,The Authentic Emotion of Lindsey Vonn’s Final Downhill-Skiing Race,21/02/2018,1
852,https://www.newyorker.com/news/news-desk/two-funerals-a-viewing-and-a-vigil-a-fifteen-year-olds-sunday-in-parkland,"Two Funerals, a Viewing, and a Vigil: A Fifteen-Year-Old’s Sunday in Parkland",21/02/2018,1
853,https://www.newyorker.com/news/news-desk/ben-taub-and-ronan-farrow-of-the-new-yorker-win-george-polk-awards,Ben Taub and Ronan Farrow of The New Yorker Win George Polk Awards,21/02/2018,1
854,https://www.newyorker.com/sports/sporting-scene/us-womens-ice-hockey-teams-hard-road-to-the-winter-olympics-finals,The U.S. Women’s Ice-Hockey Team’s Hard Road to the Winter Olympics Finals,21/02/2018,1
855,https://www.newyorker.com/sections/news/assigning-blame-for-russias-election-meddling,Assigning Blame for Russia’s Election Meddling,19/02/2018,1
856,https://www.newyorker.com/news/news-desk/how-the-survivors-of-parkland-began-the-never-again-movement,How the Survivors of Parkland Began the Never Again Movement,19/02/2018,1
857,https://www.newyorker.com/news/news-desk/anybody-can-shoot-an-ar-florida-gun-owners-weigh-regulations-after-parkland,“Anybody Can Shoot an AR”: Florida Gun Owners Weigh Regulations After Parkland,19/02/2018,1
858,https://www.newyorker.com/news/news-desk/russia-is-laughing-at-trump-and-all-of-us,Moscow Is Laughing at Trump—and All of Us,18/02/2018,1
859,https://www.newyorker.com/news/news-desk/an-indicted-russian-picks-up-the-phone-and-mocks-the-idea-that-russia-meddled,"An Indicted Russian Picks Up the Phone, and Mocks the Idea That Russia Meddled",18/02/2018,1
860,https://www.newyorker.com/news/news-desk/three-days-in-parkland-florida,"Calling B.S. in Parkland, Florida",17/02/2018,1
861,https://www.newyorker.com/sports/sporting-scene/a-dazzling-night-of-mens-figure-skating-at-the-winter-olympics-adam-rippon-yuzuru-hanyu,A Dazzling Night of Men’s Figure Skating at the Winter Olympics,17/02/2018,1
862,https://www.newyorker.com/news/news-desk/the-senate-fails-to-act-on-daca-and-the-immigration-debate-moves-to-the-right,"The Senate Fails to Act on DACA, and the Immigration Debate Moves to the Right",17/02/2018,1
863,https://www.newyorker.com/news/news-desk/the-racists-trying-to-exploit-the-parkland-shooting,The Racists Trying to Exploit the Parkland Shooting,17/02/2018,1
864,https://www.newyorker.com/news/news-desk/reading-the-mueller-indictment-a-russian-american-fraud,Reading the Mueller Indictment: A Russian-American Fraud,16/02/2018,1
865,https://www.newyorker.com/news/news-desk/what-muellers-indictment-reveals-about-russias-internet-research-agency,What Mueller’s Indictment Reveals About Russia’s Internet Research Agency,16/02/2018,1
866,https://www.newyorker.com/sections/news/muellers-indictments-end-trumps-myth-of-the-russia-hoax,Mueller’s Indictment Ends Trump’s Myth of the Russia “Hoax”,16/02/2018,1
867,https://www.newyorker.com/news/news-desk/putins-shadow-army-suffers-a-setback-in-syria,Putin’s Shadow Army Suffers a Setback in Syria,16/02/2018,1
868,https://www.newyorker.com/sports/sporting-scene/mikaela-shiffrins-stunning-loss-in-the-alpine-slalom-at-the-winter-olympics,Mikaela Shiffrin’s Stunning Loss in the Alpine Slalom at the Winter Olympics,16/02/2018,1
869,https://www.newyorker.com/news/news-desk/chris-murphy-and-the-accelerating-politics-of-mass-shootings,Chris Murphy and the Accelerating Politics of Mass Shootings,16/02/2018,1
870,https://www.newyorker.com/sports/sporting-scene/mens-figure-skating-short-program-winnie-the-pooh-meryl-streep-and-olympic-history,"The Men’s Figure-Skating Short Program: Winnie-the-Pooh, Meryl Streep, and Olympic History",16/02/2018,1
871,https://www.newyorker.com/news/news-desk/with-lawsuit-against-steven-cohens-firm-metoo-comes-to-wall-street,"With Lawsuit Against Steven Cohen’s Firm, #MeToo Comes to Wall Street",16/02/2018,1
872,https://www.newyorker.com/news/news-desk/donald-trump-a-playboy-model-and-a-system-for-concealing-infidelity-national-enquirer-karen-mcdougal,"Donald Trump, a Playboy Model, and a System for Concealing Infidelity",16/02/2018,1
873,https://www.newyorker.com/news/news-desk/students-at-stoneman-douglas-try-to-understand-the-shooting-they-survived,Students at Stoneman Douglas Try to Understand the Shooting They Survived,15/02/2018,1
874,https://www.newyorker.com/news/news-desk/the-sad-reality-of-trying-to-keep-guns-away-from-mentally-ill-people,The Sad Reality of Trying to Keep Guns Away from Mentally Ill People,15/02/2018,1
875,https://www.newyorker.com/sports/sporting-scene/warren-millers-joyful-vision-and-skiings-one-per-cent,Warren Miller’s Joyful Vision of Skiing,15/02/2018,1
876,https://www.newyorker.com/sports/sporting-scene/a-flawless-performance-in-pairs-figure-skating-at-the-winter-olympics,A Flawless Performance in Pairs Figure Skating at the Winter Olympics,15/02/2018,1
877,https://www.newyorker.com/sports/sporting-scene/noriaki-kasai-the-japanese-ski-jumping-legend-going-for-gold-at-forty-five,"Noriaki Kasai, the Japanese Ski-Jumping Legend Going for Gold at Forty-Five",14/02/2018,1
878,https://www.newyorker.com/news/news-desk/why-declaring-chicago-a-trump-free-zone-isnt-enough,"Trump and Rahm Emanuel Both Love a Fight, Especially Against Each Other",14/02/2018,1
879,https://www.newyorker.com/news/news-desk/donald-trump-ice-tearing-families-apart,Donald Trump’s ICE Is Tearing Families Apart,13/02/2018,1
880,https://www.newyorker.com/news/news-desk/theres-a-dating-site-for-gorillas-too,"There’s a Matchmaking Site for Gorillas, Too",12/02/2018,1
881,https://www.newyorker.com/news/news-desk/ad-industry-insiders-create-campaign-to-give-russian-hackers-proper-credit-for-their-achievements,Ad-Industry Insiders Create Campaign to Give Russian Hackers Proper Credit for Their Achievements,09/02/2018,1
882,https://www.newyorker.com/news/news-desk/kenyas-dangerous-path-toward-authoritarianism,Kenya’s Dangerous Path Toward Authoritarianism,09/02/2018,1
883,https://www.newyorker.com/sports/sporting-scene/the-eagles-parade-was-beautiful-melancholy-profane-and-utterly-philly,"The Eagles Parade Was Beautiful, Melancholy, Profane, and Utterly Philly",09/02/2018,1
884,https://www.newyorker.com/news/news-desk/whats-at-stake-for-trump-at-the-korean-olympics,What’s at Stake for Trump at the Winter Olympics,08/02/2018,1
885,https://www.newyorker.com/sports/sporting-scene/giannis-porzingis-and-two-dunks-at-the-garden,"Giannis, Porzingis, and Two Dunks at the Garden",08/02/2018,1
886,https://www.newyorker.com/news/news-desk/after-an-insane-month-a-new-owner-at-the-la-times,"After an “Insane Month,” a New Owner at the L.A. Times",08/02/2018,1
887,https://www.newyorker.com/sports/sporting-scene/the-mesmerizing-spectacle-of-north-koreas-army-of-beauties,The Mesmerizing Spectacle of North Korea’s “Army of Beauties” at the Winter Olympics,08/02/2018,1
888,https://www.newyorker.com/news/news-desk/hijab-protests-expose-irans-core-divide,Hijab Protests Expose Iran’s Core Divide,07/02/2018,1
889,https://www.newyorker.com/sports/sporting-scene/politics-are-center-stage-at-a-south-korean-olympics,Politics Are Center Stage at a South Korean Winter Olympics,07/02/2018,1
890,https://www.newyorker.com/news/news-desk/the-steady-alarming-destruction-of-the-consumer-financial-protection-bureau,"The Steady, Alarming Destruction of the Consumer Financial Protection Bureau",07/02/2018,1
891,https://www.newyorker.com/news/news-desk/americas-isis-fighters-were-largely-duds,America’s ISIS Jihadists Were Largely Duds,06/02/2018,1
892,https://www.newyorker.com/news/news-desk/after-decades-in-prison-edward-garry-cleared-of-a-murder-he-didnt-commit,"After Decades in Prison, Edward Garry Is Finally Cleared of a Murder He Didn’t Commit",06/02/2018,1
893,https://www.newyorker.com/sports/sporting-scene/what-it-feels-like-to-be-an-eagles-fan-after-the-super-bowl,What It Feels Like to Be an Eagles Fan After the Super Bowl,05/02/2018,1
894,https://www.newyorker.com/sports/sporting-scene/the-eagles-bold-super-bowl-win,The Eagles’ Bold Super Bowl Win,05/02/2018,1
895,https://www.newyorker.com/sports/sporting-scene/footballs-long-eclipse,Football’s Long Eclipse,02/02/2018,1
896,https://www.newyorker.com/sports/sporting-scene/what-two-new-documentaries-tell-us-about-bill-belichick-and-tom-brady,What Two New Documentaries Tell Us About Bill Belichick and Tom Brady,02/02/2018,1
897,https://www.newyorker.com/sports/sporting-scene/the-mind-of-the-sports-superfan,The Mind of the Sports Superfan,01/02/2018,1
898,https://www.newyorker.com/sports/sporting-scene/the-anxiety-of-the-olympics-in-korea,The Anxiety of the Winter Olympics in Korea,01/02/2018,1
899,https://www.newyorker.com/news/news-desk/what-young-republicans-in-georgia-liked-about-trumps-state-of-the-union-address,What Young Republicans in Georgia Liked About Trump’s State of the Union Address,31/01/2018,1
900,https://www.newyorker.com/news/news-desk/a-historically-unpopular-president-addresses-the-state-of-the-union,A Historically Unpopular President Addresses the State of the Union,30/01/2018,1
901,https://www.newyorker.com/news/news-desk/the-agonizingly-slow-downfall-of-k-t-mcfarland,The Agonizingly Slow Downfall of K. T. McFarland,29/01/2018,1
902,https://www.newyorker.com/news/news-desk/trump-state-of-the-union-consequences-of-low-expectations,Trump’s State of the Union and the Consequences of Low Expectations,29/01/2018,1
903,https://www.newyorker.com/news/news-desk/what-macrons-loan-of-the-bayeux-tapestry-really-means,What Macron’s Loan of the Bayeux Tapestry Really Means for Britain,29/01/2018,1
904,https://www.newyorker.com/news/news-desk/the-untold-story-of-the-pentagon-papers-co-conspirators,The Untold Story of the Pentagon Papers Co-Conspirators,29/01/2018,1
905,https://www.newyorker.com/sports/sporting-scene/simona-halep-and-caroline-wozniacki-beat-back-the-doubters-brilliantly-in-australia,"Simona Halep and Caroline Wozniacki Beat Back the Doubters, Brilliantly, in Australia",28/01/2018,1
906,https://www.newyorker.com/news/news-desk/amazons-new-supermarket-could-be-grim-news-for-human-workers,Amazon’s New Supermarket Could Be Grim News for Human Workers,26/01/2018,1
907,https://www.newyorker.com/news/news-desk/donald-trumps-brain-is-a-catch-22,Donald Trump’s Brain Is a Catch-22,26/01/2018,1
908,https://www.newyorker.com/news/news-desk/trumps-unorthodox-new-legal-strategy-to-kill-daca,Trump’s Unorthodox New Legal Strategy to Kill DACA,25/01/2018,1
909,https://www.newyorker.com/sports/sporting-scene/aly-raisman-and-the-shrewd-communal-overhaul-of-american-gymnastics,How Aly Raisman’s Leadership Reformed Women’s Gymnastics—and Heralded Larry Nassar’s Downfall,24/01/2018,1
910,https://www.newyorker.com/news/news-desk/the-great-2018-kick-the-can-down-the-road-on-immigration-for-two-more-weeks-accord-daca-dreamers,The Great 2018 Kick-the-Can-Down-the-Road-on-Immigration-for-Two-More-Weeks Accord,24/01/2018,1
911,https://www.newyorker.com/news/news-desk/americas-farmers-are-in-crisis-and-theyre-looking-to-trump-for-relief,"America’s Farmers Are in Crisis, and They’re Looking to Donald Trump for Relief",23/01/2018,1
912,https://www.newyorker.com/news/news-desk/fault-lines-at-the-national-womens-march-in-las-vegas,"Fault Lines at the National Women’s March, in Las Vegas",23/01/2018,1
913,https://www.newyorker.com/news/news-desk/how-gang-victims-are-labelled-as-gang-suspects,How Gang Victims Are Labelled as Gang Suspects,23/01/2018,1
914,https://www.newyorker.com/news/news-desk/did-schumer-cave,Did Schumer Cave on the Shutdown?,22/01/2018,1
915,https://www.newyorker.com/sports/sporting-scene/the-patriots-marvelous-comeback-against-the-jaguars-and-the-muddled-joy-of-rooting-for-the-bad-guys,"The Patriots’ Marvellous Comeback Against the Jaguars, and the Muddled Joy of Rooting for the Bad Guys",22/01/2018,1
916,https://www.newyorker.com/news/news-desk/did-two-white-house-advisers-help-push-trump-toward-a-shutdown,Did Two White House Advisers Help Push Trump Toward a Shutdown?,21/01/2018,1
917,https://www.newyorker.com/news/news-desk/the-man-in-the-middle-of-trump-palestinian-tensions,Why the Palestinians Are Boycotting the Trump Administration,21/01/2018,1
918,https://www.newyorker.com/news/news-desk/the-womens-march-returns-to-new-york-city,The Women’s March Returns to New York City,20/01/2018,1
919,https://www.newyorker.com/news/news-desk/women-march-again,Women March Again,20/01/2018,1
920,https://www.newyorker.com/sections/news/the-shutdown-is-about-who-gets-to-be-an-american,The Shutdown Is About Who Gets to Be an American,20/01/2018,1
921,https://www.newyorker.com/news/news-desk/one-year-in-trumps-imploding-middle-east-policy,"One Year In, Trump’s Middle East Policy Is Imploding",19/01/2018,1
922,https://www.newyorker.com/news/news-desk/how-trump-gave-schumer-his-shutdown-leverage,How Trump Gave Schumer His Shutdown Leverage,19/01/2018,1
923,https://www.newyorker.com/sports/sporting-scene/marta-kostyuk-and-the-thrill-of-the-teen-tennis-phenom,Marta Kostyuk and the Thrill of the Teen Tennis Phenom,19/01/2018,1
924,https://www.newyorker.com/news/news-desk/trumps-pentagon-tries-to-move-on-from-the-war-on-terror,Trump’s Pentagon Tries to Move on from the War on Terror,19/01/2018,1
925,https://www.newyorker.com/news/news-desk/lindsey-graham-spent-a-year-courting-trump-but-on-immigration-hes-being-shut-out,"Lindsey Graham Spent a Year Courting Trump, But on Immigration He’s Being Shut Out",17/01/2018,1
926,https://www.newyorker.com/news/news-desk/in-arresting-an-immigrant-rights-activist-ice-shows-its-new-power,"In Arresting an Immigrant-Rights Activist, ICE Shows Its New Power",17/01/2018,1
927,https://www.newyorker.com/news/news-desk/trumps-fixation-on-haiti-and-the-abiding-fear-of-black-self-determination,"Trump’s Fixation on Haiti, and the Abiding Fear of Black Self-Determination",12/01/2018,1
928,https://www.newyorker.com/news/news-desk/the-cias-maddening-relationship-with-pakistan,The C.I.A.’s Maddening Relationship with Pakistan,12/01/2018,1
929,https://www.newyorker.com/news/news-desk/the-shithole-countriesand-the-rest-of-the-worldrespond-to-president-trump,The “Shithole Countries”—and the Rest of the World—Respond to President Trump,12/01/2018,1
930,https://www.newyorker.com/news/news-desk/new-york-citys-controversial-monuments-will-remain-but-their-meaning-will-be-more-complicated,"New York City’s Controversial Monuments Will Remain, but Their Meaning Will Be More Complicated",12/01/2018,1
931,https://www.newyorker.com/news/news-desk/trump-may-have-paved-the-way-for-a-daca-dealwill-he-now-sabotage-it,Trump May Have Paved the Way for a DACA Deal—Will He Now Sabotage It?,12/01/2018,1
932,https://www.newyorker.com/news/news-desk/carrier-employees-soon-to-be-laid-off-feel-betrayed-by-donald-trump,"Carrier Employees, Soon to Be Laid Off, Feel Betrayed by Donald Trump",11/01/2018,1
933,https://www.newyorker.com/news/news-desk/what-a-judges-daca-ruling-means-for-trump-and-for-dreamers,"What a Judge’s DACA Ruling Means for Trump, and for Dreamers",10/01/2018,1
934,https://www.newyorker.com/news/news-desk/who-is-steve-bannon-without-breitbart,Who Is Steve Bannon Without Breitbart?,10/01/2018,1
935,https://www.newyorker.com/news/news-desk/what-kind-of-senator-would-mitt-romney-be,What Kind of Senator Would Mitt Romney Be?,09/01/2018,1
936,https://www.newyorker.com/news/news-desk/what-the-salvadorans-being-kicked-out-by-trump-face-back-home,What the Salvadorans Being Kicked Out by Trump Face Back Home,09/01/2018,1
937,https://www.newyorker.com/news/news-desk/fighting-over-trump-at-the-georgia-alabama-game,Fighting Over Trump at the Georgia-Alabama Game,09/01/2018,1
938,https://www.newyorker.com/news/news-desk/women-say-rigged-system-allows-wall-street-to-hide-sexual-harassment-problem,Women Say a Rigged System Allows Wall Street to Hide Its Sexual-Harassment Problem,07/01/2018,1
939,https://www.newyorker.com/news/news-desk/in-calling-for-politicians-arrest-an-ice-official-embraces-his-new-extremist-image,"In Calling for Politicians’ Arrest, an ICE Official Embraces His New Extremist Image",04/01/2018,1
940,https://www.newyorker.com/news/news-desk/iran-in-turmoil-to-trumps-delight,Iran in Turmoil—to Trump’s Delight,02/01/2018,1
941,https://www.newyorker.com/sports/sporting-scene/the-nba-general-manager-whos-a-food-blogger-on-the-side,The N.B.A. General Manager Who’s a Food Blogger on the Side,30/12/2017,1
942,https://www.newyorker.com/news/news-desk/trump-reopens-an-old-wound-for-haitians,Trump Reopens an Old Wound for Haitians,29/12/2017,1
943,https://www.newyorker.com/news/news-desk/why-the-2018-midterms-are-so-vulnerable-to-hackers,Why the 2018 Midterms Are So Vulnerable to Hackers,28/12/2017,1
944,https://www.newyorker.com/news/news-desk/the-dream-of-puerto-rican-independence-and-the-story-of-heriberto-marin,"The Dream of Puerto Rican Independence, and the Story of Heriberto Marín",27/12/2017,1
945,https://www.newyorker.com/news/news-desk/the-power-politics-behind-trumps-jerusalem-declaration,The Power Politics Behind Trump’s Jerusalem Declaration,26/12/2017,1
946,https://www.newyorker.com/news/news-desk/the-year-that-marriage-equality-finally-came-to-australia,The Year That Marriage Equality Finally Came to Australia,26/12/2017,1
947,https://www.newyorker.com/news/news-desk/a-conversation-with-a-g-sulzberger-the-new-leader-of-the-new-york-times,"A Conversation with A. G. Sulzberger, the New Leader of the New York Times",22/12/2017,1
948,https://www.newyorker.com/news/news-desk/will-congress-save-dreamers-before-trumps-daca-deadline,Will Congress Save Dreamers Before Trump’s DACA Deadline?,22/12/2017,1
949,https://www.newyorker.com/news/news-desk/a-conservative-nonprofit-that-seeks-to-transform-college-campuses-faces-allegations-of-racial-bias-and-illegal-campaign-activity,Allegations of Racial Bias and Illegal Campaign Activity at a Conservative Nonprofit That Seeks to Transform College Campuses,21/12/2017,1
950,https://www.newyorker.com/news/news-desk/reimagining-prison-with-frank-gehry,Reimagining Prison with Frank Gehry,21/12/2017,1
951,https://www.newyorker.com/sections/video/looking-at-sports-and-race-in-america,Looking at Sports and Race in America,21/12/2017,1
952,https://www.newyorker.com/news/news-desk/the-death-of-cardinal-bernard-law-and-the-legacy-of-clergy-sex-abuse,The Death of Cardinal Bernard Law and the Legacy of Clergy Sex Abuse,20/12/2017,1
953,https://www.newyorker.com/news/news-desk/the-transformation-of-sexual-harassment-law-will-be-double-faced,The Transformation of Sexual-Harassment Law Will Be Double-Faced,20/12/2017,1
954,https://www.newyorker.com/news/news-desk/republican-tax-bill-mitch-mcconnell-wonderful-terrible-year,"The Republican Tax Bill and Mitch McConnell’s Wonderful, Terrible Year",20/12/2017,1
955,https://www.newyorker.com/news/news-desk/the-decades-long-defense-of-an-alabama-death-row-prisoner-enters-a-final-phase,The Decades-Long Defense of an Alabama Death-Row Prisoner Enters a Final Phase,19/12/2017,1
956,https://www.newyorker.com/news/news-desk/can-evangelicalism-survive-donald-trump-and-roy-moore,Can Evangelicalism Survive Donald Trump and Roy Moore?,19/12/2017,1
957,https://www.newyorker.com/news/news-desk/written-in-blood-and-rust-from-a-syrian-prison-dont-forget-us,Written in Blood and Rust from a Syrian Prison: “Don’t Forget Us”,19/12/2017,1
958,https://www.newyorker.com/news/news-desk/the-hidden-succession-news-in-rupert-murdochs-sale-of-fox-entertainment-to-disney,The Hidden Succession News in Rupert Murdoch’s Sale of Fox Entertainment to Disney,15/12/2017,1
959,https://www.newyorker.com/news/news-desk/how-the-trump-resistance-went-pro-in-alabama,How the Trump Resistance Went Pro in Alabama,15/12/2017,1
960,https://www.newyorker.com/news/news-desk/a-year-into-the-trump-era-white-house-staff-turnover-is-off-the-charts,"A Year Into the Trump Era, White House Staff Turnover Is “Off the Charts”",15/12/2017,1
961,https://www.newyorker.com/news/news-desk/after-alabama-the-revenge-of-the-republican-establishment,The Secret Post-Alabama Fantasy of the Anti-Trump G.O.P. Establishment,14/12/2017,1
962,https://www.newyorker.com/sections/news/why-has-daryl-kelly-been-imprisoned-for-the-last-twenty-years-for-a-crime-that-likely-never-happened,Has Daryl Kelly Spent Twenty Years in Prison for a Crime That Never Happened?,14/12/2017,1
963,https://www.newyorker.com/news/news-desk/where-roy-moore-has-gone-in-his-campaigns-final-days,Where Roy Moore Has Gone in the Final Days of the Alabama Special Election,12/12/2017,1
964,https://www.newyorker.com/sections/news/trump-to-let-assad-stay-until-2021-as-putin-declares-victory-in-syria,"Trump to Let Assad Stay until 2021, as Putin Declares Victory in Syria",11/12/2017,1
965,https://www.newyorker.com/news/news-desk/southern-californias-uncanny-inevitable-yuletide-fires,"Southern California’s Uncanny, Inevitable Yuletide Fires",11/12/2017,1
966,https://www.newyorker.com/news/news-desk/new-yorkers-respond-to-a-botched-terrorist-attack,New York City Narrowly Avoids Another Terror Attack,11/12/2017,1
967,https://www.newyorker.com/news/news-desk/getting-out-the-black-vote-in-alabama,Getting Out the Black Vote in Alabama,11/12/2017,1
968,https://www.newyorker.com/news/news-desk/the-rise-and-fall-of-russias-most-acclaimed-theatre-director,The Rise and Fall of Russia’s Most Acclaimed Theatre Director,11/12/2017,1
969,https://www.newyorker.com/news/news-desk/doug-jones-tries-to-make-the-alabama-senate-race-at-least-partly-about-him,Doug Jones Tries to Make the Alabama Senate Race at Least Partly About Him,09/12/2017,1
970,https://www.newyorker.com/news/news-desk/roy-moore-and-the-invisible-religious-right,Roy Moore and the Invisible Religious Right,08/12/2017,1
971,https://www.newyorker.com/news/news-desk/europes-plan-to-end-its-migrant-crisis-is-failing,Europe’s Plan to End Its Migrant Crisis Is Failing,08/12/2017,1
972,https://www.newyorker.com/news/news-desk/palestinians-reject-trumps-jerusalem-declaration,Palestinians Reject Trump’s Jerusalem Declaration,07/12/2017,1
973,https://www.newyorker.com/news/news-desk/trump-sabotages-his-own-mideast-peace-process,"With Jerusalem Move, Trump Sabotages His Own Mideast Peace Process",06/12/2017,1
974,https://www.newyorker.com/news/news-desk/in-alabama-roy-moores-supporters-rail-at-establishment-republicans,"In Alabama, Roy Moore’s Supporters Rail at Establishment Republicans",06/12/2017,1
975,https://www.newyorker.com/sports/sporting-scene/the-imaginative-feats-of-the-nbas-unicorns,The Imaginative Feats of the N.B.A.’s Unicorns,06/12/2017,1
976,https://www.newyorker.com/news/news-desk/would-trump-consider-a-court-packing-scheme,Would Trump Consider a Court-Packing Scheme?,05/12/2017,1
977,https://www.newyorker.com/news/news-desk/a-teen-ager-in-solitary-confinement,A Teen-Ager in Solitary Confinement,04/12/2017,1
978,https://www.newyorker.com/news/news-desk/republican-women-in-alabama-sound-off-on-moore,Republican Women in Alabama Sound Off on Roy Moore,01/12/2017,1
979,https://www.newyorker.com/news/news-desk/even-while-pleading-guilty-michael-flynn-invokes-his-idea-of-service,"Even While Pleading Guilty, Michael Flynn Invokes His Idea of Service",01/12/2017,1
980,https://www.newyorker.com/news/news-desk/how-the-super-lawyer-david-boies-turned-a-young-novelists-sexual-past-against-her,How the Lawyer David Boies Turned a Young Novelist’s Sexual Past Against Her,01/12/2017,1
981,https://www.newyorker.com/news/news-desk/nancy-pelosi-on-john-conyers-and-congresss-sexual-harassment-problem,Nancy Pelosi on John Conyers and Congress’s Sexual-Harassment Problem,30/11/2017,1
982,https://www.newyorker.com/news/news-desk/how-rex-tillerson-wrecked-the-state-department,How Rex Tillerson Wrecked the State Department,30/11/2017,1
983,https://www.newyorker.com/news/news-desk/trump-britain-first-and-the-purveyors-of-racism-and-bigotry,"Trump, Britain First, and the Purveyors of Racism and Bigotry",30/11/2017,1
984,https://www.newyorker.com/news/news-desk/how-the-tariq-ramadan-scandal-derailed-the-balancetonporc-movement-in-france,How the Tariq Ramadan Scandal Derailed the #Balancetonporc Movement in France,29/11/2017,1
985,https://www.newyorker.com/sections/news/can-time-inc-survive-the-kochs,Can Time Inc. Survive the Kochs?,28/11/2017,1
986,https://www.newyorker.com/news/news-desk/egypt-is-in-trouble-and-not-just-from-isis,"Egypt Is in Trouble, and Not Just from ISIS",27/11/2017,1
987,https://www.newyorker.com/news/news-desk/why-did-ratko-mladic-commit-genocide-against-bosnias-muslims,Why Did Ratko Mladic Commit Genocide Against Bosnia’s Muslims?,26/11/2017,1
988,https://www.newyorker.com/news/news-desk/what-to-do-with-monuments-whose-history-weve-forgotten,What to Do with Monuments Whose History We’ve Forgotten,26/11/2017,1
989,https://www.newyorker.com/news/news-desk/the-republican-tax-plan-contains-more-middle-class-pain-than-even-its-critics-are-saying,The Republican Tax Plan Contains More Middle-Class Pain Than Even Its Critics Are Saying,25/11/2017,1
990,https://www.newyorker.com/sections/news/how-zimbabwe-freed-itself-of-robert-mugabe,How Zimbabwe Freed Itself of Robert Mugabe,22/11/2017,1
991,https://www.newyorker.com/sports/sporting-scene/the-euphoria-of-watching-peru-qualify-for-the-world-cup-for-the-first-time-in-thirty-five-years,The Euphoria of Watching Peru Qualify for the World Cup for the First Time In Thirty-Five Years,22/11/2017,1
992,https://www.newyorker.com/news/news-desk/unlike-their-elders-alabamas-young-republicans-wrestle-with-the-roy-moore-allegations,"Unlike Their Elders, Alabama’s Young Republicans Wrestle with the Roy Moore Allegations",21/11/2017,1
993,https://www.newyorker.com/news/news-desk/after-weinstein-britains-parliament-confronts-its-own-sexual-misconduct-scandals,"After Weinstein, Britain’s Parliament Confronts Its Own Sexual-Misconduct Scandals",21/11/2017,1
994,https://www.newyorker.com/news/news-desk/harvey-weinsteins-secret-settlements,Harvey Weinstein’s Secret Settlements,21/11/2017,1
995,https://www.newyorker.com/news/news-desk/the-catastrophe-of-saudi-arabias-trump-backed-intervention-in-yemen,The Catastrophe of Saudi Arabia’s Trump-Backed Intervention in Yemen,17/11/2017,1
996,https://www.newyorker.com/news/news-desk/the-shocking-math-of-the-republican-tax-plan,The Shocking Math of the Republican Tax Plan,17/11/2017,1
997,https://www.newyorker.com/news/news-desk/roy-moore-disingenuous-defense,Roy Moore’s Disingenuous Defense,16/11/2017,1
