,article_link,headline,posted_at,is_sarcastic
261,https://www.thepoke.co.uk/2020/09/13/boris-johnson-plans-to-opt-out-of-human-rights-laws/,Boris Johnson plans to ‘opt out of Human Rights laws’ – 11 firm objections,13/09/2020,1
262,https://www.thepoke.co.uk/2020/08/30/chadwick-boseman-surprising-fans-speaks-volumes-about-the-tragically-lost-star/,This video of Chadwick Boseman surprising fans speaks volumes about the tragically lost star,30/08/2020,1
263,https://www.thepoke.co.uk/2020/08/30/12-scathing-takedowns-of-the-anti-masker-freedom-rally-in-london/,12 scathing takedowns of the anti-masker “Freedom Rally” in London,30/08/2020,1
264,https://www.thepoke.co.uk/2020/08/28/go-back-to-work-or-risk-losing-your-job-7-favourite-responses-to-the-daily-telegraphs-front-page/,‘Go back to work or risk losing your job’ – 7 favourite responses to the Daily Telegraph’s front page,28/08/2020,1
265,https://www.thepoke.co.uk/2020/08/26/boris-johnson-blamed-a-mutant-algorithm-students-a-level-chaos/,Boris Johnson blamed a ‘mutant algorithm’ for students’ A-level chaos – these 9 responses earned top marks,26/08/2020,1
266,https://www.thepoke.co.uk/2020/08/20/trumps-angry-tweet-about-barack-obama-made-the-former-presidents-point/,Trump’s angry tweet about Barack Obama’s DNC speech made the former president’s point,20/08/2020,1
267,https://www.thepoke.co.uk/2020/08/17/government-scrapping-public-health-england-putting-dido-harding-in-charge/,Public Health England is to be replaced by a new body led by Dido Harding – 11 robust responses,17/08/2020,1
268,https://www.thepoke.co.uk/2020/08/12/yougov-poll-shone-stark-light-on-british-attitudes-to-migrants/,A YouGov poll shone a stark light on British attitudes to migrants on the Channel – the only 6 responses you need,12/08/2020,1
269,https://www.thepoke.co.uk/2020/08/10/boris-johnson-said-morally-indefensible-to-keep-schools-closed/,Boris Johnson says it’s morally indefensible to keep schools closed – the only 5 brutal takedowns you need to read,10/08/2020,1
270,https://www.thepoke.co.uk/2020/07/30/donald-trump-wants-to-delay-election-9-vote-winning-responses/,Donald Trump wants to delay the election – 9 vote-winning responses,30/07/2020,1
271,https://www.thepoke.co.uk/2020/07/27/boris-johnson-obesity-newspaper-letter-week/,This skewering of Boris Johnson’s obesity drive wins our letter of the week,27/07/2020,1
272,https://www.thepoke.co.uk/2020/07/14/shoppers-must-wear-masks-england-from-24-july-only-5-responses/,Shoppers must wear masks in England but not until 24 July – only 5 responses you need,14/07/2020,1
273,https://www.thepoke.co.uk/2020/07/10/trump-ordered-to-hand-over-his-tax-returns/,The only 5 reactions you need to Trump being ordered to hand over his tax returns,10/07/2020,1
274,https://www.thepoke.co.uk/2020/07/06/favourite-5-responses-this-washington-post-headline-ennio-morricone/,Favourite 5 responses to this Washington Post headline about Ennio Morricone,06/07/2020,1
275,https://www.thepoke.co.uk/2020/07/05/nigel-farage-pictured-himself-at-the-pub-and-it-was-the-ultimate-self-own/,Nigel Farage pictured himself at the pub and it was the ultimate self-own,05/07/2020,1
276,https://www.thepoke.co.uk/2020/06/30/theresa-mays-takedown-of-michael-gove-just-now-had-whole-internet-applauding/,Theresa May’s takedown of Michael Gove just now had the whole internet applauding,30/06/2020,1
277,https://www.thepoke.co.uk/2020/06/30/mark-francois-letter-michel-barnier-hilarious-takedowns/,Mark Francois’ letter to Michel Barnier got exactly the reaction it deserved – 12 hilarious takedowns,30/06/2020,1
278,https://www.thepoke.co.uk/2020/06/28/boris-johnson-did-press-ups-for-the-mail-on-sunday-5-favourite-responses-to-todays-front-page/,Boris Johnson did press-ups for the Mail on Sunday – 5 favourite responses to today’s front page,28/06/2020,1
279,https://www.thepoke.co.uk/2020/06/25/boris-johnsons-planes-had-its-900k-paint-job-favourite-things-people-said/,Boris Johnson’s plane’s had its £900k paint job – 9 favourite things people said about it,25/06/2020,1
280,https://www.thepoke.co.uk/2020/06/25/leeds-fc-cut-out-osama-bin-laden-in-fake-crowd/,Someone tricked Leeds United into having an Osama Bin Laden cut-out in the fake crowd – the only 5 funny reactions you need,25/06/2020,1
281,https://www.thepoke.co.uk/2020/06/16/everyone-was-cheering-marcus-rashfords-amazing-victory-except-daily-mail-readers/,"Everyone’s cheering Marcus Rashford’s amazing victory – except Daily Mail readers, of course",16/06/2020,1
282,https://www.thepoke.co.uk/2020/06/16/a-cabinet-ministers-one-line-response-to-marcus-rashfords-free-school-meals-plea-had-entire-internet-shaking-head/,A cabinet minister’s 5-word response to Marcus Rashford’s free school meals plea had the entire internet shaking its head,16/06/2020,1
283,https://www.thepoke.co.uk/2020/06/16/dominic-raab-claims-scientists-too-busy-to-come-to-daily-briefing/,Dominic Raab claims the scientists are too busy to come to the daily briefing – 8 unfavourable peer reviews,16/06/2020,1
284,https://www.thepoke.co.uk/2020/06/14/the-mail-on-sunday-asked-whats-become-of-tolerant-britain-4-responses/,The Mail on Sunday asked what’s become of tolerant Britain and these replies were in no doubt,14/06/2020,1
285,https://www.thepoke.co.uk/2020/06/13/only-4-response-you-need-to-todays-daily-mail-front-page-winston-churchill/,Only 4 responses you need to today’s Daily Mail’s front page about Winston Churchill’s statue,13/06/2020,1
286,https://www.thepoke.co.uk/2020/06/11/english-households-can-set-up-support-bubbles-funny-reactions/,English households can set up support bubbles with each other – 15 very funny reactions,11/06/2020,1
287,https://www.thepoke.co.uk/2020/06/09/the-health-ministers-reverse-ferret-after-saying-shed-stick-it-on-the-scientists-supremely-awkward-moment/,The health minister’s reverse ferret after saying she’d stick it on the scientists is a supremely awkward moment,09/06/2020,1
288,https://www.thepoke.co.uk/2020/06/09/cynical-reactions-to-the-pubs-reopening-in-england/,The only 5 cynical reactions you need to the pubs reopening in England,09/06/2020,1
289,https://www.thepoke.co.uk/2020/06/07/bristol-black-lives-matter-protesters-toppled-statue-of-slave-trader/,Bristol Black Lives Matter protesters toppled a statue of a slave trader – 14 smashing reactions,07/06/2020,1
290,https://www.thepoke.co.uk/2020/06/05/lord-digby-jones-wants-new-royal-yacht-boost-uk-morale/,Lord Digby Jones thinks a new Royal Yacht Britannia would boost the UK’s morale – the 11 best reactions,05/06/2020,1
291,https://www.thepoke.co.uk/2020/06/04/governments-ridiculous-plan-to-cut-homelessness/,The only 5 responses you need to the government’s plan to cut homelessness,04/06/2020,1
292,https://www.thepoke.co.uk/2020/06/04/commons-back-to-work-mp-showed-covid-symptoms/,Rees-Mogg’s back-to-work scheme went sideways when an MP showed Covid symptoms – 11 sick burns,04/06/2020,1
293,https://www.thepoke.co.uk/2020/06/03/whoever-wrote-the-telegraph-headline-about-parliaments-socially-distanced-voting-system-take-the-rest-of-the-week-off/,"Whoever wrote the Telegraph headline about parliament’s socially distanced voting system, take the rest of the week off",03/06/2020,1
294,https://www.thepoke.co.uk/2020/06/03/planned-quarantine-for-people-entering-uk-not-real-quarantine/,The only 5 responses you need to the planned quarantine for people entering the UK,03/06/2020,1
295,https://www.thepoke.co.uk/2020/06/02/sex-ban-in-the-uk-funny-reactions/,There’s a sort of sex ban in the UK and people have come up with these 11 very funny reactions,02/06/2020,1
296,https://www.thepoke.co.uk/2020/06/01/people-rushed-back-to-ikea-after-lockdown-eased-today-favourite-5-responses/,People rushed back to Ikea after lockdown eased today – favourite 5 responses,01/06/2020,1
297,https://www.thepoke.co.uk/2020/05/29/some-monkeys-escaped-with-covid-19-samples-after-attacking-lab-assistants-our-13-favourite-responses/,Monkeys escaped with Covid-19 samples after attacking lab assistants – 13 favourite responses,29/05/2020,1
298,https://www.thepoke.co.uk/2020/05/29/a-cnn-crew-was-arrested-live-on-air-chilling-terrifying-watch/,"A CNN crew was arrested live on air at the Minnesota protests and it’s a chilling, terrifying watch",29/05/2020,1
299,https://www.thepoke.co.uk/2020/05/24/dominic-cummings-27-favourite-things/,Simply 27 favourite things people are saying about Dominic Cummings right now,24/05/2020,1
300,https://www.thepoke.co.uk/2020/05/21/lord-sugar-doesnt-think-taxing-the-rich-would-help/,Lord Sugar doesn’t think raising tax for the rich is a good idea – 8 totally unsurprised responses,21/05/2020,1
301,https://www.thepoke.co.uk/2020/05/21/stay-alert-message-saw-people-flock-to-the-beach/,That “Stay Alert” message saw people flock to the beach – the only 5 reactions you need,21/05/2020,1
302,https://www.thepoke.co.uk/2020/05/20/prince-charles-appeal-for-produce-pickers-takedowns/,Prince Charles helped launch an appeal for produce pickers – the only 5 responses you need,20/05/2020,1
303,https://www.thepoke.co.uk/2020/05/19/funny-responses-to-trumps-claim-hes-taking-hydroxychloroquine/,8 favourite responses to Trump’s wild claim to be taking hydroxychloroquine,19/05/2020,1
304,https://www.thepoke.co.uk/2020/05/18/mail-brayed-about-keir-starmers-field-made-asses-of-themselves/,The Mail brayed about Keir Starmer’s field and made asses of themselves – 15 favourite reactions,18/05/2020,1
305,https://www.thepoke.co.uk/2020/05/15/daily-mail-front-page-teachers-sarcastic-funny-responses/,The Daily Mail front page about teachers must try harder – the only 7 responses you need,15/05/2020,1
306,https://www.thepoke.co.uk/2020/05/12/5-pitch-perfect-responses-to-bryan-adams-bat-eating-virus-making-covid-19-rant/,"5 pitch perfect responses to Bryan Adam’s ‘bat-eating, virus making’ Covid-19 rant",12/05/2020,1
307,https://www.thepoke.co.uk/2020/05/12/a-teacher-annotated-boris-johnsons-covid-19-graphic-and-its-brilliant/,A teacher annotated Boris Johnson’s confusing Covid-19 graphic and it’s brilliant,12/05/2020,1
308,https://www.thepoke.co.uk/2020/05/07/not-everyones-as-excited-about-easing-the-lockdown-as-the-sun-mail-9-appalled-responses/,Not everyone’s as excited about lockdown easing as the Sun and Mail – 9 appalled responses,07/05/2020,1
309,https://www.thepoke.co.uk/2020/05/07/rishi-sunak-thinks-workers-are-addicted-to-furlough/,Rishi Sunak thinks workers are addicted to being on furlough – 8 favourite reactions,07/05/2020,1
310,https://www.thepoke.co.uk/2020/05/06/coronavirus-adviser-neil-ferguson-resigned-after-breaking-lockdown-rules-only-5-responses-you-need/,Covid-19 adviser Neil Ferguson resigned after breaking lockdown rules – only 5 responses you need,06/05/2020,1
311,https://www.thepoke.co.uk/2020/05/05/boris-johnson-said-baby-gave-him-will-to-live/,The only 5 reactions you need to Boris Johnson saying his baby gave him the will to live,05/05/2020,1
312,https://www.thepoke.co.uk/2020/04/27/priti-patel-good-news-about-shoplifting-scathing-takedowns/,Priti Patel had some good news about shoplifting – 7 scathing takedowns,27/04/2020,1
313,https://www.thepoke.co.uk/2020/04/24/donald-trump-wants-to-put-uv-light-and-disinfectant-into-covid-patients/,Donald Trump wants to put UV light and disinfectant into Covid-19 patients – 12 stunned responses,24/04/2020,1
314,https://www.thepoke.co.uk/2020/04/22/8-sceptical-responses-to-this-swift-u-turn-on-why-the-uk-missed-out-on-a-ppe-scheme/,8 sceptical responses to this swift u-turn on why the UK missed out on a PPE scheme,22/04/2020,1
315,https://www.thepoke.co.uk/2020/04/20/sunday-times-crushing-report-on-government-responses/,The Sunday Times gave a crushing report on the government’s Covid-19 response – 5 unsurprised reactions,20/04/2020,1
316,https://www.thepoke.co.uk/2020/04/17/trump-asks-wrestler-vince-mcmahon-to-help-reopen-economy/,Trump has asked wrestler Vince McMahon to help him reopen the economy – 5 lethal body slams,17/04/2020,1
317,https://www.thepoke.co.uk/2020/04/16/kellyanne-conway-18-covids-before-covid-19/,Kellyanne Conway thinks there were 18 covids before Covid-19 – 7 hilarious takedowns,16/04/2020,1
318,https://www.thepoke.co.uk/2020/04/16/care-workers-asked-for-ppe-and-the-government-gave-them-a-badge/,Care workers asked for PPE and the government gave them a badge – 9 scathing responses,16/04/2020,1
319,https://www.thepoke.co.uk/2020/04/15/responses-to-ambiguous-headline-about-prince-harry/,The only 5 responses you need to this ambiguous headline about Prince Harry,15/04/2020,1
320,https://www.thepoke.co.uk/2020/04/15/cnn-chyron-writer-brutally-honest-about-trumps-briefing-meltdown/,CNN’s chyron writer was brutally honest about Trump’s briefing meltdown,15/04/2020,1
321,https://www.thepoke.co.uk/2020/04/08/donald-trump-sent-medical-geniuses-to-help-boris-johnson/,Donald Trump apparently sent medical geniuses to help Boris Johnson’s doctors – the 5 sickest burns,08/04/2020,1
322,https://www.thepoke.co.uk/2020/03/31/cummings-has-coronavirus-reactions/,The only 5 takes you need to read on Dominic Cummings getting coronavirus,31/03/2020,1
323,https://www.thepoke.co.uk/2020/03/31/mad-scramble-to-crack-jokes-about-easter-eggs-not-being-essential/,There was a mad scramble to crack jokes about Easter eggs not being essential – 10 double-yolkers,31/03/2020,1
324,https://www.thepoke.co.uk/2020/03/30/trump-celebrated-signing-covid-19-bill-by-flouting-social-distancing/,Trump celebrated signing the Covid-19 Bill by flouting social distancing – 7 clinical takedowns,30/03/2020,1
325,https://www.thepoke.co.uk/2020/04/15/responses-to-ambiguous-headline-about-prince-harry/,The only 5 responses you need to this ambiguous headline about Prince Harry,15/04/2020,1
326,https://www.thepoke.co.uk/2020/04/15/cnn-chyron-writer-brutally-honest-about-trumps-briefing-meltdown/,CNN’s chyron writer was brutally honest about Trump’s briefing meltdown,15/04/2020,1
327,https://www.thepoke.co.uk/2020/04/08/donald-trump-sent-medical-geniuses-to-help-boris-johnson/,Donald Trump apparently sent medical geniuses to help Boris Johnson’s doctors – the 5 sickest burns,08/04/2020,1
328,https://www.thepoke.co.uk/2020/03/31/cummings-has-coronavirus-reactions/,The only 5 takes you need to read on Dominic Cummings getting coronavirus,31/03/2020,1
329,https://www.thepoke.co.uk/2020/03/31/mad-scramble-to-crack-jokes-about-easter-eggs-not-being-essential/,There was a mad scramble to crack jokes about Easter eggs not being essential – 10 double-yolkers,31/03/2020,1
330,https://www.thepoke.co.uk/2020/03/30/trump-celebrated-signing-covid-19-bill-by-flouting-social-distancing/,Trump celebrated signing the Covid-19 Bill by flouting social distancing – 7 clinical takedowns,30/03/2020,1
331,https://www.thepoke.co.uk/2020/03/27/uk-applauded-nhs-brought-tear-to-many-an-eye/,The UK applauded the NHS and it brought a tear to many an eye,27/03/2020,1
332,https://www.thepoke.co.uk/2020/03/25/killer-reactions-to-trumps-plan-to-end-us-lockdown/,The only 6 killer reactions you need to Trump’s plan to end the US lockdown,25/03/2020,1
333,https://www.thepoke.co.uk/2020/03/19/supermassive-black-hole-unusually-active-darkly-comic-reactions/,A supermassive black hole has been unusually active – 8 darkly comic reactions,19/03/2020,1
334,https://www.thepoke.co.uk/2020/03/19/the-9-funniest-reactions-to-bono-writing-a-coronavirus-ballad/,The 9 funniest reactions to Bono writing a coronavirus ballad,19/03/2020,1
335,https://www.thepoke.co.uk/2020/03/18/5-reactions-to-boris-johnsons-new-war-cabinet/,The only 5 reactions you need to Boris Johnson’s new “war cabinet”,18/03/2020,1
336,https://www.thepoke.co.uk/2020/03/13/23-coronavirus-tweets/,Simply 23 coronavirus tweets to help take the edge off for a moment or two,13/03/2020,1
337,https://www.thepoke.co.uk/2020/03/12/chris-grayling-is-to-lead-the-intelligence-committee-this-is-not-a-drill/,Chris Grayling is to lead the Intelligence Committee – this is not a drill,12/03/2020,1
338,https://www.thepoke.co.uk/2020/02/26/4-reactions-to-cnns-complete-geography-fail/,The only 4 reactions you need to CNN’s complete geography fail,26/02/2020,1
339,https://www.thepoke.co.uk/2020/02/26/trumps-doctor-had-to-hide-veg-in-his-mash/,Trump’s doctor had to hide veg in his mash – these 5 people made a meal of it,26/02/2020,1
340,https://www.thepoke.co.uk/2020/02/25/toby-youngs-free-speech-union-reactions/,Toby Young’s new Free Speech Union got people speaking freely – our 7 favourite examples,25/02/2020,1
341,https://www.thepoke.co.uk/2020/02/24/heathrows-carbon-footprint-announcement-was-just-plane-crazy/,Heathrow’s carbon footprint announcement was just plane crazy – our 7 favourite comments,24/02/2020,1
342,https://www.thepoke.co.uk/2020/02/24/boris-johnson-given-short-briefings-too-lazy-to-read/,The only 7 reactions you need to the size of Boris Johnson’s briefs,24/02/2020,1
343,https://www.thepoke.co.uk/2020/02/20/new-immigration-rules-would-have-barred-priti-patels-parents-5-favourite-reactions/,New immigration rules would have barred Priti Patel’s parents – 5 favourite reactions,20/02/2020,1
344,https://www.thepoke.co.uk/2020/02/18/government-adviser-resigned-row-about-views-on-women-race-eugenics/,"A government adviser has resigned after a row about his views on women, race and eugenics",18/02/2020,1
345,https://www.thepoke.co.uk/2020/02/18/the-5-funniest-reactions-to-burger-king-reinventing-the-chip-butty/,The 5 funniest reactions to Burger King reinventing the chip butty,18/02/2020,1
346,https://www.thepoke.co.uk/2020/02/14/this-daily-mail-coronavirus-panic-story-was-exposed-by-its-own-reader-comments-and-its-a-very-satisfying-read/,This Daily Mail ‘coronavirus panic’ story was destroyed by its own reader comments and it’s a very satisfying read,14/02/2020,1
347,https://www.thepoke.co.uk/2020/02/12/jeremy-corbyn-boris-johnson-trolling/,Jeremy Corbyn just trolled Boris Johnson by asking if he’d deport himself and it’s brutal,12/02/2020,1
348,https://www.thepoke.co.uk/2020/02/12/rory-stewart-wants-londoners-to-put-him-up-for-the-night/,Rory Stewart wants Londoners to put him up for the night – the 9 funniest comments,12/02/2020,1
349,https://www.thepoke.co.uk/2020/02/12/dominic-cummings-ramble-about-a-kids-tv-show/,7 favourite reactions to Dominic Cummings’ ramble about a kids’ TV show,12/02/2020,1
350,https://www.thepoke.co.uk/2020/02/10/boris-johnson-bridge-goes-too-far/,Boris Johnson’s latest bridge project might be going too far – 15 favourite takes,11/02/2020,1
351,https://www.thepoke.co.uk/2020/02/18/the-5-funniest-reactions-to-burger-king-reinventing-the-chip-butty/,The 5 funniest reactions to Burger King reinventing the chip butty,18/02/2020,1
352,https://www.thepoke.co.uk/2020/02/14/this-daily-mail-coronavirus-panic-story-was-exposed-by-its-own-reader-comments-and-its-a-very-satisfying-read/,This Daily Mail ‘coronavirus panic’ story was destroyed by its own reader comments and it’s a very satisfying read,14/02/2020,1
353,https://www.thepoke.co.uk/2020/02/12/jeremy-corbyn-boris-johnson-trolling/,Jeremy Corbyn just trolled Boris Johnson by asking if he’d deport himself and it’s brutal,12/02/2020,1
354,https://www.thepoke.co.uk/2020/02/12/rory-stewart-wants-londoners-to-put-him-up-for-the-night/,Rory Stewart wants Londoners to put him up for the night – the 9 funniest comments,12/02/2020,1
355,https://www.thepoke.co.uk/2020/02/12/dominic-cummings-ramble-about-a-kids-tv-show/,7 favourite reactions to Dominic Cummings’ ramble about a kids’ TV show,12/02/2020,1
356,https://www.thepoke.co.uk/2020/02/10/boris-johnson-bridge-goes-too-far/,Boris Johnson’s latest bridge project might be going too far – 15 favourite takes,11/02/2020,1
357,https://www.thepoke.co.uk/2020/02/07/bells-flags-prince-andrews-birthday-takedowns/,People were bristling at the idea of bells and flags for Prince Andrew’s birthday – 9 ringing takedowns,07/02/2020,1
358,https://www.thepoke.co.uk/2020/02/06/donald-trump-acquitted-of-impeachment-charges/,Donald Trump has been acquitted of the impeachment charges – the only 7 reactions you need,06/02/2020,1
359,https://www.thepoke.co.uk/2020/02/06/katy-perry-british-asian-trust-ambassador/,Katy Perry was made a British Asian Trust ambassador and there were questions – 9 bemused reactions,06/02/2020,1
360,https://www.thepoke.co.uk/2020/01/30/things-close-up-of-the-sun-looks-like/,12 things this close-up of the Sun looks like – and it’s mostly tasty treats,30/01/2020,1
361,https://www.thepoke.co.uk/2020/01/28/reactions-to-prince-andrews-failure-to-contact-the-fbi/,The only 7 reactions you need to Prince Andrew’s failure to contact the FBI,28/01/2020,1
362,https://www.thepoke.co.uk/2020/01/27/trumps-space-force-emblem-final-frontier-of-design/,Trump’s Space Force emblem reached the final frontier of design – the only 5 reactions you need to see,27/01/2020,1
363,https://www.thepoke.co.uk/2020/01/24/the-church-of-england-talking-about-sex-again/,The Church of England is going on about sex again- our 14 favourite funny comments,24/01/2020,1
364,https://www.thepoke.co.uk/2020/01/24/an-unlucky-13-reactions-to-the-doomsday-clocks-terrifying-new-time/,An unlucky 13 reactions to the Doomsday Clock’s terrifying new time,24/01/2020,1
365,https://www.thepoke.co.uk/2020/01/20/favourite-responses-to-the-queens-deal-with-harry-and-meghan/,Our 15 favourite responses to the Queen’s deal with Harry and Meghan,20/01/2020,1
366,https://www.thepoke.co.uk/2020/01/16/nigel-farage-staging-a-brexit-party-in-parliament-square/,Nigel Farage is staging a Brexit party in Parliament Square – the only 6 responses you need to read,16/01/2020,1
367,https://www.thepoke.co.uk/2020/01/14/zac-goldsmith-lost-his-commons-seat-but-gained-a-peerage/,Zac Goldsmith lost his Commons seat but gained a peerage – the only 5 reactions you need,14/01/2020,1
368,https://www.thepoke.co.uk/2020/01/09/harry-meghan-stepping-back-from-the-royal-family/,22 majestic reactions to Harry and Meghan stepping back from the Royal Family,09/01/2020,1
369,https://www.thepoke.co.uk/2020/01/06/the-only-5-reactions-you-need-to-meat-loaf-claiming-greta-thunberg-is-brainwashed/,The only 5 reactions you need to Meat Loaf claiming Greta Thunberg is brainwashed,06/01/2020,1
370,https://www.thepoke.co.uk/2020/01/06/9-horrified-reactions-to-trumps-jingoistic-twitter-rant/,9 horrified reactions to Trump’s jingoistic Twitter rant,06/01/2020,1
371,https://www.thepoke.co.uk/2020/01/03/dominic-cummings-bizarre-ad-stunned-reactions/,Dominic Cummings has begun his civil service shake-up with a bizarre ad – 11 stunned reactions,03/01/2020,1
372,https://www.thepoke.co.uk/2020/01/02/reactions-to-boris-johnsons-hand-of-friendship/,9 unimpressed reactions to Boris Johnson’s hand of friendship,02/01/2020,1
373,https://www.thepoke.co.uk/2019/12/30/iain-duncan-smiths-knighthood-went-down-as-youd-expect/,News of Iain Duncan Smith’s knighthood went down much as you’d expect – 8 typical reactions,30/12/2019,1
374,https://www.thepoke.co.uk/2019/12/19/reviews-new-cats-film-rubbing-people-up-the-wrong-way/,The reviews are in and the new Cats film is rubbing people up the wrong way,19/12/2019,1
375,https://www.thepoke.co.uk/2019/12/18/wetherspoons-pigs-in-blankets-brexit-irony/,Wetherspoons has no pigs in blankets because of Brexit – get Alanis Morissette on the phone,18/12/2019,1
376,https://www.thepoke.co.uk/2019/12/17/harvey-weinstein-claim-he-promoted-womens-equality/,8 scathing reactions to Harvey Weinstein’s astonishing claim that he promoted women’s equality,17/12/2019,1
377,https://www.thepoke.co.uk/2019/12/13/tory-ruth-davidson-naked-loch-ness-snp-win/,People were in a panic at the thought of naked Ruth Davidson in Loch Ness – the only 5 reactions you need,13/12/2019,1
378,https://www.thepoke.co.uk/2019/12/11/piers-morgan-trolled-steve-coogan-hugh-grant-takedown/,Piers Morgan trolled Steve Coogan for talking politics so Hugh Grant gave him both barrels,11/12/2019,1
379,https://www.thepoke.co.uk/2019/12/11/the-only-5-reactions-you-need-to-boris-johnson-bottling-it-in-a-fridge-to-avoid-reporters/,The only 5 reactions you need to Boris Johnson bottling it in a fridge to avoid a reporter,11/12/2019,1
380,https://www.thepoke.co.uk/2019/12/10/banksy-homelessness-mural-seasonal-poignant/,Banksy’s latest artwork highlights homelessness in a poignantly seasonal way,10/12/2019,1
381,https://www.thepoke.co.uk/2019/12/02/account-people-tackled-london-bridge-terrorist/,This account of how some extraordinarily brave people tackled the London Bridge terrorist is utterly gripping and terrifying,02/12/2019,1
382,https://www.thepoke.co.uk/2019/11/29/government-complained-channel-4-empty-chaired-the-pm-with-an-ice-sculpture/,The government has complained after Channel 4 empty-chaired the PM with an ice sculpture,29/11/2019,1
383,https://www.thepoke.co.uk/2019/11/29/channel-4-ice-block-boris-johnson/,Channel 4 had an ice block in place of Boris Johnson – 8 hot takes,29/11/2019,1
384,https://www.thepoke.co.uk/2019/11/27/clive-james-quotes/,‘Like a brown condom full of walnuts’ and 22 other memorable Clive James quotes,27/11/2019,1
385,https://www.thepoke.co.uk/2019/11/27/christmas-party-freelancers/,"Finally, a Christmas party for freelancers that they can put on their expenses",27/11/2019,1
386,https://www.thepoke.co.uk/2019/11/25/queen-cancelled-prince-andrews-birthday-party/,The Queen cancelled Prince Andrew’s birthday party – our 9 favourite takedowns,25/11/2019,1
387,https://www.thepoke.co.uk/2019/11/23/this-australian-newspapers-take-on-climate-change-will-raise-your-temperature/,This Australian newspaper’s take on climate change will raise your temperature,23/11/2019,1
388,https://www.thepoke.co.uk/2019/11/18/paul-mccartney-glastonbury-guardian-reader-joke/,This Guardian reader’s not happy about Paul McCartney at Glastonbury and it prompted today’s favourite joke,18/11/2019,1
389,https://www.thepoke.co.uk/2019/11/16/daily-mail-labour-broadband/,"Daily Mail readers aren’t just worried by Labour’s free broadband policy, they’re terrified",16/11/2019,1
390,https://www.thepoke.co.uk/2019/11/14/favourite-11-things-people-said-about-those-pics-jeremy-corbyn-ed-miliband/,Favourite 11 things people said about those pics of Jeremy Corbyn and Ed Miliband,14/11/2019,1
391,https://www.thepoke.co.uk/2019/11/06/telegraphs-bizarre-front-page-boris-johnson-quote/,18 bemused reactions to the Telegraph’s bizarre front page,06/11/2019,1
392,https://www.thepoke.co.uk/2019/11/04/telegraph-correction-better-when-you-know-its-about-pm/,This Telegraph correction is even better when you know it’s about the PM – our 7 favourite comments,04/11/2019,1
393,https://www.thepoke.co.uk/2019/10/30/dick-braine-quit-as-ukip-leader-and-the-jokes-wrote-themselves/,Dick Braine’s quit as UKIP leader and the jokes wrote themselves,30/10/2019,1
394,https://www.thepoke.co.uk/2019/10/28/government-pressed-pause-brexit-50p-coins/,The government has pressed pause on the Brexit fifty-pence coins – 13 mint responses,28/10/2019,1
395,https://www.thepoke.co.uk/2019/10/25/general-election-sub-plots-to-brexit-soap-opera/,16 general election sub-plots to the long-running Brexit soap opera,25/10/2019,1
396,https://www.thepoke.co.uk/2019/10/24/daily-mail-respones-39-people-died-lorry-trailer/,Daily Mail readers’ responses to the 39 people who died in a lorry trailer tells you all you need to know,24/10/2019,1
397,https://www.thepoke.co.uk/2019/10/17/boris-johnson-brexit-deal-7-responses/,Boris Johnson’s done a Brexit deal with the EU – only 7 responses you need,17/10/2019,1
398,https://www.thepoke.co.uk/2019/10/17/extinction-rebellion-tube-protest-8-favourite-responses/,8 favourite responses after Extinction Rebellion brought chaos to the Tube,17/10/2019,1
399,https://www.thepoke.co.uk/2019/10/10/daily-mail-anti-vaxxers/,People are pointing out this Daily Mail vaccination campaign’s rank hypocrisy (but glad it’s changed its mind),10/10/2019,1
400,https://www.thepoke.co.uk/2019/10/08/heidi-allen-joined-lib-dems/,Heidi Allen has joined the Lib Dems – our 7 favourite responses,08/10/2019,1
401,https://www.thepoke.co.uk/2019/09/26/boris-johnsons-divisive-language-new-low/,Boris Johnson’s divisive parliamentary language reached a new low – 11 outraged reactions,26/09/2019,1
402,https://www.thepoke.co.uk/2019/09/25/reactions-trump-impeachment-inquiry/,13 perfect reactions to the news of an impeachment inquiry against Donald Trump,25/09/2019,1
403,https://www.thepoke.co.uk/2019/09/19/laura-kuenssbergs-nhs-dad-backlash/,15 astonished reactions to Laura Kuenssberg’s updates on the concerned NHS dad,19/09/2019,1
404,https://www.thepoke.co.uk/2019/09/16/well-break-free-of-the-eu-like-the-incredible-hulk/,“We’ll break free of the EU like the Incredible Hulk” – 14 smashing reactions,16/09/2019,1
405,https://www.thepoke.co.uk/2019/09/02/michael-gove-said-everyone-will-have-the-food-they-need-after-brexit/,Michael Gove said everyone will have “the food they need” after Brexit – 11 sceptical reactions,02/09/2019,1
406,https://www.thepoke.co.uk/2019/09/02/bostons-straight-pride-parade/,Boston had a straight pride parade and the mockery was greater than the turnout – 16 scathing reactions,02/09/2019,1
407,https://www.thepoke.co.uk/2019/08/30/73-of-brits-want-to-see-the-term-annual-leave-dumped/,73% of Brits want to see the term ‘annual leave’ dumped,30/08/2019,1
408,https://www.thepoke.co.uk/2019/08/27/boris-johnsons-inaccurate-claim-about-pork-pies/,Boris Johnson’s inaccurate claim about pork pies got the response you’d expect,27/08/2019,1
409,https://www.thepoke.co.uk/2019/08/19/simply-the-10-funniest-jokes-from-the-edinburgh-fringe/,Simply the 10 funniest jokes from the Edinburgh Fringe,19/08/2019,1
